instant,dteday,season,year,month,hours,holiday,week,situation_of_weather,temp,atemp,humidity,speed_of_wind,casual,registered,count,category_days
7078,2011-10-27,Winter,2011,October,12,0,Thursday,Light_Rain,0.5,0.4848,0.88,0.1343,8,45,53,weekdays
7079,2011-10-27,Winter,2011,October,13,0,Thursday,Mist_Cloudy,0.5,0.4848,0.88,0.1642,10,64,74,weekdays
7080,2011-10-27,Winter,2011,October,14,0,Thursday,Mist_Cloudy,0.52,0.5,0.83,0.0,16,76,92,weekdays
7081,2011-10-27,Winter,2011,October,15,0,Thursday,Mist_Cloudy,0.52,0.5,0.83,0.1045,12,95,107,weekdays
7082,2011-10-27,Winter,2011,October,16,0,Thursday,Mist_Cloudy,0.56,0.5303,0.73,0.1642,14,193,207,weekdays
7083,2011-10-27,Winter,2011,October,17,0,Thursday,Mist_Cloudy,0.5,0.4848,0.72,0.4627,31,291,322,weekdays
7084,2011-10-27,Winter,2011,October,18,0,Thursday,Mist_Cloudy,0.48,0.4697,0.67,0.4627,14,226,240,weekdays
7085,2011-10-27,Winter,2011,October,19,0,Thursday,Mist_Cloudy,0.44,0.4394,0.67,0.4627,19,200,219,weekdays
7086,2011-10-27,Winter,2011,October,20,0,Thursday,Clear,0.42,0.4242,0.67,0.4925,11,171,182,weekdays
7087,2011-10-27,Winter,2011,October,21,0,Thursday,Clear,0.4,0.4091,0.62,0.5224,13,119,132,weekdays
7088,2011-10-27,Winter,2011,October,22,0,Thursday,Clear,0.36,0.3182,0.66,0.4925,14,97,111,weekdays
7089,2011-10-27,Winter,2011,October,23,0,Thursday,Clear,0.34,0.303,0.61,0.4179,8,60,68,weekdays
7090,2011-10-28,Winter,2011,October,0,0,Friday,Clear,0.34,0.3182,0.66,0.2537,4,40,44,weekdays
7091,2011-10-28,Winter,2011,October,1,0,Friday,Clear,0.32,0.303,0.66,0.2537,7,9,16,weekdays
7092,2011-10-28,Winter,2011,October,2,0,Friday,Clear,0.32,0.303,0.66,0.2836,1,3,4,weekdays
7093,2011-10-28,Winter,2011,October,3,0,Friday,Clear,0.3,0.2879,0.7,0.2836,4,4,8,weekdays
7094,2011-10-28,Winter,2011,October,4,0,Friday,Clear,0.3,0.2879,0.65,0.2836,5,5,10,weekdays
7095,2011-10-28,Winter,2011,October,5,0,Friday,Mist_Cloudy,0.3,0.2879,0.61,0.2537,0,25,25,weekdays
7096,2011-10-28,Winter,2011,October,6,0,Friday,Clear,0.28,0.2727,0.65,0.2537,1,74,75,weekdays
7097,2011-10-28,Winter,2011,October,7,0,Friday,Clear,0.28,0.2727,0.65,0.2537,6,199,205,weekdays
7098,2011-10-28,Winter,2011,October,8,0,Friday,Clear,0.3,0.2879,0.61,0.2836,13,361,374,weekdays
7099,2011-10-28,Winter,2011,October,9,0,Friday,Clear,0.32,0.303,0.57,0.2239,19,210,229,weekdays
7100,2011-10-28,Winter,2011,October,10,0,Friday,Clear,0.34,0.3182,0.57,0.2239,28,102,130,weekdays
7101,2011-10-28,Winter,2011,October,11,0,Friday,Clear,0.36,0.3485,0.5,0.2239,40,128,168,weekdays
7102,2011-10-28,Winter,2011,October,12,0,Friday,Mist_Cloudy,0.38,0.3939,0.4,0.1642,46,167,213,weekdays
7103,2011-10-28,Winter,2011,October,13,0,Friday,Mist_Cloudy,0.38,0.3939,0.42,0.2239,43,185,228,weekdays
7104,2011-10-28,Winter,2011,October,14,0,Friday,Mist_Cloudy,0.36,0.3485,0.46,0.194,33,152,185,weekdays
7105,2011-10-28,Winter,2011,October,15,0,Friday,Mist_Cloudy,0.36,0.3333,0.43,0.2537,44,171,215,weekdays
7106,2011-10-28,Winter,2011,October,16,0,Friday,Mist_Cloudy,0.36,0.3485,0.46,0.1642,46,262,308,weekdays
7107,2011-10-28,Winter,2011,October,17,0,Friday,Mist_Cloudy,0.36,0.3485,0.5,0.1343,35,411,446,weekdays
7108,2011-10-28,Winter,2011,October,18,0,Friday,Mist_Cloudy,0.36,0.3485,0.53,0.1642,36,332,368,weekdays
7109,2011-10-28,Winter,2011,October,19,0,Friday,Mist_Cloudy,0.36,0.3485,0.5,0.1343,16,188,204,weekdays
7110,2011-10-28,Winter,2011,October,20,0,Friday,Light_Rain,0.34,0.3182,0.61,0.2239,12,131,143,weekdays
7111,2011-10-28,Winter,2011,October,21,0,Friday,Light_Rain,0.32,0.3182,0.7,0.1642,5,69,74,weekdays
7112,2011-10-28,Winter,2011,October,22,0,Friday,Light_Rain,0.3,0.2879,0.75,0.2836,4,32,36,weekdays
7113,2011-10-28,Winter,2011,October,23,0,Friday,Light_Rain,0.3,0.2727,0.81,0.3284,8,31,39,weekdays
7114,2011-10-29,Winter,2011,October,0,0,Saturday,Light_Rain,0.28,0.2576,0.87,0.2985,0,19,19,weekend
7115,2011-10-29,Winter,2011,October,1,0,Saturday,Light_Rain,0.3,0.2727,0.87,0.2985,0,18,18,weekend
7116,2011-10-29,Winter,2011,October,2,0,Saturday,Light_Rain,0.3,0.2727,0.87,0.2985,1,16,17,weekend
7117,2011-10-29,Winter,2011,October,3,0,Saturday,Light_Rain,0.3,0.2727,0.81,0.4179,0,8,8,weekend
7118,2011-10-29,Winter,2011,October,4,0,Saturday,Light_Rain,0.3,0.2727,0.81,0.4179,0,1,1,weekend
7119,2011-10-29,Winter,2011,October,5,0,Saturday,Light_Rain,0.26,0.2273,0.93,0.3582,0,1,1,weekend
7120,2011-10-29,Winter,2011,October,6,0,Saturday,Light_Rain,0.26,0.2273,0.87,0.3582,4,1,5,weekend
7121,2011-10-29,Winter,2011,October,7,0,Saturday,Light_Rain,0.26,0.2273,0.87,0.3582,1,6,7,weekend
7122,2011-10-29,Winter,2011,October,8,0,Saturday,Light_Rain,0.28,0.2576,0.87,0.3582,4,16,20,weekend
7123,2011-10-29,Winter,2011,October,9,0,Saturday,Light_Rain,0.28,0.2576,0.87,0.3582,1,19,20,weekend
7124,2011-10-29,Winter,2011,October,10,0,Saturday,Light_Rain,0.26,0.2273,0.93,0.3284,0,12,12,weekend
7125,2011-10-29,Winter,2011,October,11,0,Saturday,Light_Rain,0.26,0.2273,0.93,0.3881,1,26,27,weekend
7126,2011-10-29,Winter,2011,October,12,0,Saturday,Light_Rain,0.24,0.197,0.87,0.4925,6,44,50,weekend
7127,2011-10-29,Winter,2011,October,13,0,Saturday,Light_Rain,0.24,0.197,0.87,0.5224,0,30,30,weekend
7128,2011-10-29,Winter,2011,October,14,0,Saturday,Light_Rain,0.24,0.197,0.87,0.4478,0,29,29,weekend
7129,2011-10-29,Winter,2011,October,15,0,Saturday,Light_Rain,0.22,0.2121,0.93,0.2537,3,38,41,weekend
7130,2011-10-29,Winter,2011,October,16,0,Saturday,Light_Rain,0.22,0.197,0.93,0.3284,3,19,22,weekend
7131,2011-10-29,Winter,2011,October,17,0,Saturday,Light_Rain,0.22,0.197,0.93,0.3284,3,28,31,weekend
7132,2011-10-29,Winter,2011,October,18,0,Saturday,Light_Rain,0.22,0.197,0.93,0.3284,6,37,43,weekend
7133,2011-10-29,Winter,2011,October,19,0,Saturday,Clear,0.24,0.2121,0.87,0.3582,3,36,39,weekend
7134,2011-10-29,Winter,2011,October,20,0,Saturday,Clear,0.24,0.2121,0.87,0.3582,7,40,47,weekend
7135,2011-10-29,Winter,2011,October,21,0,Saturday,Clear,0.24,0.2121,0.87,0.3582,1,49,50,weekend
7136,2011-10-29,Winter,2011,October,22,0,Saturday,Clear,0.22,0.2121,0.87,0.2239,10,44,54,weekend
7137,2011-10-29,Winter,2011,October,23,0,Saturday,Clear,0.22,0.2273,0.87,0.194,3,33,36,weekend
7138,2011-10-30,Winter,2011,October,0,0,Sunday,Clear,0.22,0.2121,0.87,0.2239,7,47,54,weekend
7139,2011-10-30,Winter,2011,October,1,0,Sunday,Clear,0.22,0.2121,0.87,0.2537,9,34,43,weekend
7140,2011-10-30,Winter,2011,October,2,0,Sunday,Clear,0.22,0.2121,0.87,0.2836,7,43,50,weekend
7141,2011-10-30,Winter,2011,October,3,0,Sunday,Clear,0.24,0.2121,0.75,0.3582,7,26,33,weekend
7142,2011-10-30,Winter,2011,October,4,0,Sunday,Clear,0.22,0.197,0.8,0.3284,1,10,11,weekend
7143,2011-10-30,Winter,2011,October,5,0,Sunday,Clear,0.24,0.2121,0.75,0.2985,0,4,4,weekend
7144,2011-10-30,Winter,2011,October,6,0,Sunday,Clear,0.24,0.2273,0.75,0.2537,2,8,10,weekend
7145,2011-10-30,Winter,2011,October,7,0,Sunday,Clear,0.24,0.2879,0.75,0.0,7,15,22,weekend
7146,2011-10-30,Winter,2011,October,8,0,Sunday,Clear,0.26,0.2576,0.7,0.2239,20,60,80,weekend
7147,2011-10-30,Winter,2011,October,9,0,Sunday,Clear,0.3,0.2879,0.65,0.2537,55,92,147,weekend
7148,2011-10-30,Winter,2011,October,10,0,Sunday,Clear,0.32,0.3333,0.61,0.0896,53,125,178,weekend
7149,2011-10-30,Winter,2011,October,11,0,Sunday,Clear,0.36,0.3485,0.53,0.2239,58,182,240,weekend
7150,2011-10-30,Winter,2011,October,12,0,Sunday,Clear,0.38,0.3939,0.5,0.194,85,229,314,weekend
7151,2011-10-30,Winter,2011,October,13,0,Sunday,Clear,0.4,0.4091,0.43,0.2239,113,232,345,weekend
7152,2011-10-30,Winter,2011,October,14,0,Sunday,Clear,0.42,0.4242,0.38,0.194,91,209,300,weekend
7153,2011-10-30,Winter,2011,October,15,0,Sunday,Clear,0.42,0.4242,0.35,0.1642,88,202,290,weekend
7154,2011-10-30,Winter,2011,October,16,0,Sunday,Clear,0.42,0.4242,0.32,0.1343,107,213,320,weekend
7155,2011-10-30,Winter,2011,October,17,0,Sunday,Clear,0.4,0.4091,0.35,0.1045,54,191,245,weekend
7156,2011-10-30,Winter,2011,October,18,0,Sunday,Clear,0.36,0.3485,0.4,0.1343,51,162,213,weekend
7157,2011-10-30,Winter,2011,October,19,0,Sunday,Clear,0.56,0.5303,0.49,0.2985,28,125,153,weekend
7158,2011-10-30,Winter,2011,October,20,0,Sunday,Clear,0.34,0.3636,0.57,0.0,18,74,92,weekend
7159,2011-10-30,Winter,2011,October,21,0,Sunday,Clear,0.32,0.3485,0.66,0.0,4,75,79,weekend
7160,2011-10-30,Winter,2011,October,22,0,Sunday,Clear,0.3,0.3333,0.75,0.0,13,58,71,weekend
7161,2011-10-30,Winter,2011,October,23,0,Sunday,Clear,0.26,0.303,0.87,0.0,7,30,37,weekend
7162,2011-10-31,Winter,2011,October,0,0,Monday,Clear,0.26,0.303,0.87,0.0,3,20,23,weekdays
7163,2011-10-31,Winter,2011,October,1,0,Monday,Clear,0.26,0.303,0.81,0.0,5,8,13,weekdays
7164,2011-10-31,Winter,2011,October,2,0,Monday,Clear,0.24,0.2879,0.87,0.0,0,3,3,weekdays
7165,2011-10-31,Winter,2011,October,3,0,Monday,Clear,0.24,0.2576,0.87,0.1045,0,3,3,weekdays
7166,2011-10-31,Winter,2011,October,4,0,Monday,Clear,0.24,0.2879,0.87,0.0,1,5,6,weekdays
7167,2011-10-31,Winter,2011,October,5,0,Monday,Clear,0.22,0.2727,0.93,0.0,0,18,18,weekdays
7168,2011-10-31,Winter,2011,October,6,0,Monday,Clear,0.24,0.2879,0.87,0.0,4,82,86,weekdays
7169,2011-10-31,Winter,2011,October,7,0,Monday,Clear,0.24,0.2879,0.93,0.0,11,216,227,weekdays
7170,2011-10-31,Winter,2011,October,8,0,Monday,Mist_Cloudy,0.28,0.3182,0.87,0.0,17,355,372,weekdays
7171,2011-10-31,Winter,2011,October,9,0,Monday,Mist_Cloudy,0.32,0.3182,0.76,0.1642,14,197,211,weekdays
7172,2011-10-31,Winter,2011,October,10,0,Monday,Mist_Cloudy,0.36,0.3485,0.57,0.1642,18,87,105,weekdays
7173,2011-10-31,Winter,2011,October,11,0,Monday,Clear,0.4,0.4091,0.5,0.1343,31,97,128,weekdays
7174,2011-10-31,Winter,2011,October,12,0,Monday,Clear,0.42,0.4242,0.44,0.2239,30,140,170,weekdays
7175,2011-10-31,Winter,2011,October,13,0,Monday,Mist_Cloudy,0.44,0.4394,0.44,0.2239,24,128,152,weekdays
7176,2011-10-31,Winter,2011,October,14,0,Monday,Mist_Cloudy,0.44,0.4394,0.47,0.2239,22,119,141,weekdays
7177,2011-10-31,Winter,2011,October,15,0,Monday,Clear,0.44,0.4394,0.47,0.1642,27,141,168,weekdays
7178,2011-10-31,Winter,2011,October,16,0,Monday,Clear,0.42,0.4242,0.54,0.1642,30,242,272,weekdays
7179,2011-10-31,Winter,2011,October,17,0,Monday,Clear,0.42,0.4242,0.54,0.1343,44,442,486,weekdays
7180,2011-10-31,Winter,2011,October,18,0,Monday,Clear,0.4,0.4091,0.66,0.0896,30,392,422,weekdays
7181,2011-10-31,Winter,2011,October,19,0,Monday,Clear,0.4,0.4091,0.66,0.0896,12,226,238,weekdays
7182,2011-10-31,Winter,2011,October,20,0,Monday,Clear,0.4,0.4091,0.66,0.0896,18,154,172,weekdays
7183,2011-10-31,Winter,2011,October,21,0,Monday,Mist_Cloudy,0.36,0.3485,0.76,0.194,7,109,116,weekdays
7184,2011-10-31,Winter,2011,October,22,0,Monday,Mist_Cloudy,0.36,0.3485,0.76,0.194,8,77,85,weekdays
7185,2011-10-31,Winter,2011,October,23,0,Monday,Mist_Cloudy,0.36,0.3485,0.76,0.194,6,46,52,weekdays
7186,2011-11-01,Winter,2011,November,0,0,Tuesday,Mist_Cloudy,0.36,0.3485,0.87,0.1642,3,18,21,weekdays
7187,2011-11-01,Winter,2011,November,1,0,Tuesday,Clear,0.36,0.3485,0.81,0.1343,3,8,11,weekdays
7188,2011-11-01,Winter,2011,November,2,0,Tuesday,Mist_Cloudy,0.36,0.3485,0.81,0.1642,1,3,4,weekdays
7189,2011-11-01,Winter,2011,November,3,0,Tuesday,Mist_Cloudy,0.36,0.3485,0.81,0.1343,1,5,6,weekdays
7190,2011-11-01,Winter,2011,November,4,0,Tuesday,Clear,0.34,0.3182,0.81,0.2239,1,7,8,weekdays
7191,2011-11-01,Winter,2011,November,5,0,Tuesday,Clear,0.32,0.3182,0.81,0.194,0,18,18,weekdays
7192,2011-11-01,Winter,2011,November,6,0,Tuesday,Clear,0.32,0.3182,0.81,0.194,3,90,93,weekdays
7193,2011-11-01,Winter,2011,November,7,0,Tuesday,Clear,0.34,0.3333,0.76,0.194,8,246,254,weekdays
7194,2011-11-01,Winter,2011,November,8,0,Tuesday,Clear,0.36,0.3333,0.71,0.2537,17,402,419,weekdays
7195,2011-11-01,Winter,2011,November,9,0,Tuesday,Clear,0.4,0.4091,0.66,0.1642,16,206,222,weekdays
7196,2011-11-01,Winter,2011,November,10,0,Tuesday,Clear,0.44,0.4394,0.62,0.1343,21,114,135,weekdays
7197,2011-11-01,Winter,2011,November,11,0,Tuesday,Clear,0.46,0.4545,0.63,0.1045,16,101,117,weekdays
7198,2011-11-01,Winter,2011,November,12,0,Tuesday,Clear,0.5,0.4848,0.48,0.0896,23,153,176,weekdays
7199,2011-11-01,Winter,2011,November,13,0,Tuesday,Clear,0.48,0.4697,0.55,0.194,20,147,167,weekdays
7200,2011-11-01,Winter,2011,November,14,0,Tuesday,Clear,0.5,0.4848,0.48,0.2537,32,118,150,weekdays
7201,2011-11-01,Winter,2011,November,15,0,Tuesday,Clear,0.5,0.4848,0.45,0.1343,38,148,186,weekdays
7202,2011-11-01,Winter,2011,November,16,0,Tuesday,Clear,0.48,0.4697,0.44,0.1642,46,252,298,weekdays
7203,2011-11-01,Winter,2011,November,17,0,Tuesday,Clear,0.44,0.4394,0.54,0.1642,36,470,506,weekdays
7204,2011-11-01,Winter,2011,November,18,0,Tuesday,Clear,0.42,0.4242,0.58,0.1045,39,421,460,weekdays
7205,2011-11-01,Winter,2011,November,19,0,Tuesday,Clear,0.42,0.4242,0.58,0.0896,39,274,313,weekdays
7206,2011-11-01,Winter,2011,November,20,0,Tuesday,Clear,0.4,0.4091,0.71,0.0,18,191,209,weekdays
7207,2011-11-01,Winter,2011,November,21,0,Tuesday,Clear,0.36,0.3788,0.81,0.0,13,114,127,weekdays
7208,2011-11-01,Winter,2011,November,22,0,Tuesday,Clear,0.36,0.3788,0.81,0.0,5,91,96,weekdays
7209,2011-11-01,Winter,2011,November,23,0,Tuesday,Clear,0.34,0.3636,0.87,0.0,11,61,72,weekdays
7210,2011-11-02,Winter,2011,November,0,0,Wednesday,Clear,0.32,0.3485,0.87,0.0,0,19,19,weekdays
7211,2011-11-02,Winter,2011,November,1,0,Wednesday,Clear,0.3,0.3333,0.87,0.0,2,8,10,weekdays
7212,2011-11-02,Winter,2011,November,2,0,Wednesday,Clear,0.3,0.3333,0.87,0.0,0,2,2,weekdays
7213,2011-11-02,Winter,2011,November,3,0,Wednesday,Clear,0.3,0.3333,0.75,0.0,0,2,2,weekdays
7214,2011-11-02,Winter,2011,November,4,0,Wednesday,Clear,0.3,0.3333,0.87,0.0,0,4,4,weekdays
7215,2011-11-02,Winter,2011,November,5,0,Wednesday,Clear,0.3,0.3333,0.81,0.0,0,27,27,weekdays
7216,2011-11-02,Winter,2011,November,6,0,Wednesday,Clear,0.3,0.3333,0.81,0.0,1,91,92,weekdays
7217,2011-11-02,Winter,2011,November,7,0,Wednesday,Clear,0.3,0.3333,0.81,0.0,11,240,251,weekdays
7218,2011-11-02,Winter,2011,November,8,0,Wednesday,Clear,0.32,0.3485,0.87,0.0,20,452,472,weekdays
7219,2011-11-02,Winter,2011,November,9,0,Wednesday,Clear,0.34,0.3636,0.87,0.0,15,213,228,weekdays
7220,2011-11-02,Winter,2011,November,10,0,Wednesday,Clear,0.4,0.4091,0.71,0.0896,25,108,133,weekdays
7221,2011-11-02,Winter,2011,November,11,0,Wednesday,Clear,0.42,0.4242,0.71,0.1343,27,117,144,weekdays
7222,2011-11-02,Winter,2011,November,12,0,Wednesday,Clear,0.46,0.4545,0.55,0.1642,32,157,189,weekdays
7223,2011-11-02,Winter,2011,November,13,0,Wednesday,Clear,0.48,0.4697,0.48,0.1642,22,139,161,weekdays
7224,2011-11-02,Winter,2011,November,14,0,Wednesday,Clear,0.5,0.4848,0.45,0.1642,40,132,172,weekdays
7225,2011-11-02,Winter,2011,November,15,0,Wednesday,Clear,0.48,0.4697,0.51,0.1642,26,161,187,weekdays
7226,2011-11-02,Winter,2011,November,16,0,Wednesday,Clear,0.48,0.4697,0.51,0.1045,35,231,266,weekdays
7227,2011-11-02,Winter,2011,November,17,0,Wednesday,Clear,0.44,0.4394,0.62,0.194,30,523,553,weekdays
7228,2011-11-02,Winter,2011,November,18,0,Wednesday,Clear,0.42,0.4242,0.71,0.1642,31,448,479,weekdays
7229,2011-11-02,Winter,2011,November,19,0,Wednesday,Clear,0.4,0.4091,0.76,0.1343,25,257,282,weekdays
7230,2011-11-02,Winter,2011,November,20,0,Wednesday,Clear,0.4,0.4091,0.66,0.1343,5,177,182,weekdays
7231,2011-11-02,Winter,2011,November,21,0,Wednesday,Clear,0.38,0.3939,0.71,0.1343,13,155,168,weekdays
7232,2011-11-02,Winter,2011,November,22,0,Wednesday,Clear,0.36,0.3485,0.71,0.1343,7,99,106,weekdays
7233,2011-11-02,Winter,2011,November,23,0,Wednesday,Clear,0.36,0.3636,0.76,0.0896,3,54,57,weekdays
7234,2011-11-03,Winter,2011,November,0,0,Thursday,Clear,0.36,0.3636,0.76,0.0896,3,28,31,weekdays
7235,2011-11-03,Winter,2011,November,1,0,Thursday,Clear,0.34,0.3333,0.81,0.1343,3,12,15,weekdays
7236,2011-11-03,Winter,2011,November,2,0,Thursday,Clear,0.34,0.3333,0.76,0.1343,2,5,7,weekdays
7237,2011-11-03,Winter,2011,November,3,0,Thursday,Clear,0.34,0.3333,0.81,0.1343,1,4,5,weekdays
7238,2011-11-03,Winter,2011,November,4,0,Thursday,Clear,0.32,0.3333,0.81,0.0896,1,3,4,weekdays
7239,2011-11-03,Winter,2011,November,5,0,Thursday,Clear,0.32,0.3333,0.81,0.1343,1,27,28,weekdays
7240,2011-11-03,Winter,2011,November,6,0,Thursday,Clear,0.34,0.3333,0.76,0.194,3,96,99,weekdays
7241,2011-11-03,Winter,2011,November,7,0,Thursday,Mist_Cloudy,0.32,0.3333,0.81,0.0896,12,280,292,weekdays
7242,2011-11-03,Winter,2011,November,8,0,Thursday,Mist_Cloudy,0.34,0.3485,0.81,0.0896,8,394,402,weekdays
7243,2011-11-03,Winter,2011,November,9,0,Thursday,Mist_Cloudy,0.36,0.3485,0.81,0.194,9,155,164,weekdays
7244,2011-11-03,Winter,2011,November,10,0,Thursday,Mist_Cloudy,0.4,0.4091,0.76,0.194,12,98,110,weekdays
7245,2011-11-03,Winter,2011,November,11,0,Thursday,Clear,0.44,0.4394,0.67,0.194,12,108,120,weekdays
7246,2011-11-03,Winter,2011,November,12,0,Thursday,Clear,0.5,0.4848,0.51,0.194,17,162,179,weekdays
7247,2011-11-03,Winter,2011,November,13,0,Thursday,Mist_Cloudy,0.52,0.5,0.48,0.2537,19,150,169,weekdays
7248,2011-11-03,Winter,2011,November,14,0,Thursday,Clear,0.52,0.5,0.52,0.1642,32,120,152,weekdays
7249,2011-11-03,Winter,2011,November,15,0,Thursday,Clear,0.52,0.5,0.52,0.1642,24,138,162,weekdays
7250,2011-11-03,Winter,2011,November,16,0,Thursday,Clear,0.52,0.5,0.48,0.194,33,234,267,weekdays
7251,2011-11-03,Winter,2011,November,17,0,Thursday,Clear,0.48,0.4697,0.55,0.0896,33,465,498,weekdays
7252,2011-11-03,Winter,2011,November,18,0,Thursday,Clear,0.46,0.4545,0.63,0.1343,24,409,433,weekdays
7253,2011-11-03,Winter,2011,November,19,0,Thursday,Clear,0.44,0.4394,0.67,0.0896,18,234,252,weekdays
7254,2011-11-03,Winter,2011,November,20,0,Thursday,Clear,0.42,0.4242,0.71,0.1045,11,198,209,weekdays
7255,2011-11-03,Winter,2011,November,21,0,Thursday,Clear,0.4,0.4091,0.76,0.1343,4,140,144,weekdays
7256,2011-11-03,Winter,2011,November,22,0,Thursday,Clear,0.4,0.4091,0.82,0.0,21,116,137,weekdays
7257,2011-11-03,Winter,2011,November,23,0,Thursday,Clear,0.4,0.4091,0.82,0.0896,15,80,95,weekdays
7258,2011-11-04,Winter,2011,November,0,0,Friday,Mist_Cloudy,0.4,0.4091,0.82,0.0,11,32,43,weekdays
7259,2011-11-04,Winter,2011,November,1,0,Friday,Mist_Cloudy,0.4,0.4091,0.82,0.0,1,16,17,weekdays
7260,2011-11-04,Winter,2011,November,2,0,Friday,Mist_Cloudy,0.4,0.4091,0.76,0.0,2,8,10,weekdays
7261,2011-11-04,Winter,2011,November,3,0,Friday,Mist_Cloudy,0.38,0.3939,0.87,0.1642,1,7,8,weekdays
7262,2011-11-04,Winter,2011,November,4,0,Friday,Mist_Cloudy,0.38,0.3939,0.87,0.0896,1,6,7,weekdays
7263,2011-11-04,Winter,2011,November,5,0,Friday,Mist_Cloudy,0.38,0.3939,0.87,0.0,0,23,23,weekdays
7264,2011-11-04,Winter,2011,November,6,0,Friday,Mist_Cloudy,0.38,0.3939,0.87,0.0896,2,64,66,weekdays
7265,2011-11-04,Winter,2011,November,7,0,Friday,Mist_Cloudy,0.4,0.4091,0.86,0.2239,10,235,245,weekdays
7266,2011-11-04,Winter,2011,November,8,0,Friday,Mist_Cloudy,0.4,0.4091,0.87,0.3582,8,387,395,weekdays
7267,2011-11-04,Winter,2011,November,9,0,Friday,Mist_Cloudy,0.42,0.4242,0.71,0.4627,15,239,254,weekdays
7268,2011-11-04,Winter,2011,November,10,0,Friday,Mist_Cloudy,0.42,0.4242,0.71,0.3284,19,115,134,weekdays
7269,2011-11-04,Winter,2011,November,11,0,Friday,Mist_Cloudy,0.44,0.4394,0.67,0.4478,34,128,162,weekdays
7270,2011-11-04,Winter,2011,November,12,0,Friday,Mist_Cloudy,0.48,0.4697,0.55,0.4925,44,153,197,weekdays
7271,2011-11-04,Winter,2011,November,13,0,Friday,Clear,0.44,0.4394,0.51,0.4179,33,161,194,weekdays
7272,2011-11-04,Winter,2011,November,14,0,Friday,Clear,0.44,0.4394,0.47,0.2985,54,147,201,weekdays
7273,2011-11-04,Winter,2011,November,15,0,Friday,Clear,0.46,0.4545,0.44,0.3881,45,192,237,weekdays
7274,2011-11-04,Winter,2011,November,16,0,Friday,Clear,0.46,0.4545,0.36,0.3881,53,237,290,weekdays
7275,2011-11-04,Winter,2011,November,17,0,Friday,Clear,0.42,0.4242,0.38,0.3582,42,438,480,weekdays
7276,2011-11-04,Winter,2011,November,18,0,Friday,Clear,0.42,0.4242,0.32,0.4627,35,339,374,weekdays
7277,2011-11-04,Winter,2011,November,19,0,Friday,Clear,0.4,0.4091,0.37,0.3582,14,182,196,weekdays
7278,2011-11-04,Winter,2011,November,20,0,Friday,Clear,0.36,0.3333,0.43,0.2836,15,171,186,weekdays
7279,2011-11-04,Winter,2011,November,21,0,Friday,Clear,0.34,0.3182,0.46,0.2537,8,115,123,weekdays
7280,2011-11-04,Winter,2011,November,22,0,Friday,Clear,0.34,0.303,0.46,0.3284,6,109,115,weekdays
7281,2011-11-04,Winter,2011,November,23,0,Friday,Clear,0.32,0.303,0.49,0.3284,17,72,89,weekdays
7282,2011-11-05,Winter,2011,November,0,0,Saturday,Clear,0.32,0.2879,0.45,0.3582,4,48,52,weekend
7283,2011-11-05,Winter,2011,November,1,0,Saturday,Clear,0.32,0.303,0.45,0.2985,5,57,62,weekend
7284,2011-11-05,Winter,2011,November,2,0,Saturday,Clear,0.3,0.2727,0.52,0.3284,7,24,31,weekend
7285,2011-11-05,Winter,2011,November,3,0,Saturday,Clear,0.3,0.2727,0.52,0.2985,0,8,8,weekend
7286,2011-11-05,Winter,2011,November,4,0,Saturday,Clear,0.28,0.2576,0.56,0.3284,3,5,8,weekend
7287,2011-11-05,Winter,2011,November,5,0,Saturday,Clear,0.26,0.2273,0.6,0.3284,0,2,2,weekend
7288,2011-11-05,Winter,2011,November,6,0,Saturday,Clear,0.26,0.2424,0.6,0.2537,3,20,23,weekend
7289,2011-11-05,Winter,2011,November,7,0,Saturday,Clear,0.26,0.2424,0.6,0.2836,3,31,34,weekend
7290,2011-11-05,Winter,2011,November,8,0,Saturday,Clear,0.28,0.2576,0.56,0.3284,4,80,84,weekend
7291,2011-11-05,Winter,2011,November,9,0,Saturday,Clear,0.3,0.2727,0.56,0.2985,30,111,141,weekend
7292,2011-11-05,Winter,2011,November,10,0,Saturday,Clear,0.32,0.303,0.53,0.2537,56,171,227,weekend
7293,2011-11-05,Winter,2011,November,11,0,Saturday,Clear,0.36,0.3636,0.46,0.1045,69,169,238,weekend
7294,2011-11-05,Winter,2011,November,12,0,Saturday,Clear,0.36,0.3485,0.46,0.1642,137,235,372,weekend
7295,2011-11-05,Winter,2011,November,13,0,Saturday,Clear,0.4,0.4091,0.37,0.1045,148,207,355,weekend
7296,2011-11-05,Winter,2011,November,14,0,Saturday,Clear,0.42,0.4242,0.35,0.1343,159,227,386,weekend
7297,2011-11-05,Winter,2011,November,15,0,Saturday,Clear,0.4,0.4091,0.37,0.194,141,202,343,weekend
7298,2011-11-05,Winter,2011,November,16,0,Saturday,Clear,0.4,0.4091,0.4,0.2239,128,207,335,weekend
7299,2011-11-05,Winter,2011,November,17,0,Saturday,Clear,0.38,0.3939,0.4,0.1642,100,234,334,weekend
7300,2011-11-05,Winter,2011,November,18,0,Saturday,Clear,0.36,0.3636,0.5,0.0896,52,185,237,weekend
7301,2011-11-05,Winter,2011,November,19,0,Saturday,Clear,0.34,0.3636,0.53,0.0,45,159,204,weekend
7302,2011-11-05,Winter,2011,November,20,0,Saturday,Clear,0.32,0.3485,0.66,0.0,29,136,165,weekend
